"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
blusa-justa-com-amarracao-cv250279;;;Cor;"CV25R003 NATURE INTENSE (CC0017-E)";Tamanho;PP;;;249.90;;0.30;0.00;0.00;0.00;0;7890390032827;;;;;;;;;;;;;
vestido-curto-detalhe-nuvem-cv250281;"VESTIDO CURTO DETALHE NUVEM - CV250281";"Categorias > Vestidos > Vestido curto, Sale > Vestidos";Cor;"CV25R003 NATURE INTENSE (CC0017-E)";Tamanho;G;;;519.90;;0.30;0.00;0.00;0.00;0;7890390045001;;SIM;NÃO;;;;;"FR CARLOTA COSTA";SIM;;;;
vestido-curto-detalhe-nuvem-cv250281;;;Cor;"CV25R003 NATURE INTENSE (CC0017-E)";Tamanho;GG;;;519.90;;0.30;0.00;0.00;0.00;0;7890390045018;;;;;;;;;;;;;
vestido-curto-detalhe-nuvem-cv250281;;;Cor;"CV25R003 NATURE INTENSE (CC0017-E)";Tamanho;M;;;519.90;;0.30;0.00;0.00;0.00;1;7890390044998;;;;;;;;;;;;;
vestido-curto-detalhe-nuvem-cv250281;;;Cor;"CV25R003 NATURE INTENSE (CC0017-E)";Tamanho;P;;;519.90;;0.30;0.00;0.00;0.00;4;7890390044981;;;;;;;;;;;;;
vestido-curto-detalhe-nuvem-cv250281;;;Cor;"CV25R003 NATURE INTENSE (CC0017-E)";Tamanho;PP;;;519.90;;0.30;0.00;0.00;0.00;0;7890390044974;;;;;;;;;;;;;
vestido-linho-estampado-cv250286;"VESTIDO LINHO ESTAMPADO - CV250286";"Categorias > Vestidos > Vestido longo, Sale > Vestidos";Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;G;;;739.90;;0.30;0.00;0.00;0.00;0;7890390036504;;SIM;NÃO;;"estampado, FR Carlota Costa, leve, linho, vestido";"Vestido Linho Estampado confortável e elegante";"Vestido de linho estampado, leve, elegante e sofisticado. Ideal para dias quentes. Garanta o seu e destaque-se com estilo!";"FR CARLOTA COSTA";SIM;;;;
vestido-linho-estampado-cv250286;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;GG;;;739.90;;0.30;0.00;0.00;0.00;0;7890390036511;;;;;;;;;;;;;
vestido-linho-estampado-cv250286;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;M;;;739.90;;0.30;0.00;0.00;0.00;0;7890390036498;;;;;;;;;;;;;
vestido-linho-estampado-cv250286;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;P;;;739.90;;0.30;0.00;0.00;0.00;1;7890390036481;;;;;;;;;;;;;
vestido-linho-estampado-cv250286;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;PP;;;739.90;;0.30;0.00;0.00;0.00;0;7890390036474;;;;;;;;;;;;;
saia-linho-estampada-cv250288;"SAIA LINHO ESTAMPADA - CV250288";"Categorias > Saias > Saia longa, Sale > Saias";Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;G;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036603;;SIM;NÃO;;"conforto, estampado, FR Carlota Costa, linho, saia";"Saia Linho Estampada: Elegância e Conforto no Inverno";"Descubra a saia linho estampada, com caimento impecável e design atemporal. Ideal para looks sofisticados. Garanta já a sua e renove o visual!";"FR CARLOTA COSTA";SIM;;;;
saia-linho-estampada-cv250288;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;GG;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036610;;;;;;;;;;;;;
saia-linho-estampada-cv250288;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;M;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036597;;;;;;;;;;;;;
saia-linho-estampada-cv250288;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;P;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036580;;;;;;;;;;;;;
saia-linho-estampada-cv250288;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;PP;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036573;;;;;;;;;;;;;
camisa-linho-estampada-cv250289;"CAMISA LINHO ESTAMPADA - CV250289";"Categorias > Camisas > Camisa manga longa, Sale > Camisas";Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;G;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036658;;SIM;NÃO;;"camisa, CarlotaCosta, estampado, feminino, linho";"Camisa Linho Estampada feminina confortável e elegante";"Camisa Linho Estampada com toque leve. Ideal para looks sofisticados e frescos. Invista já e renove seu guarda-roupa!";"FR CARLOTA COSTA";SIM;;;;
camisa-linho-estampada-cv250289;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;GG;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036665;;;;;;;;;;;;;
camisa-linho-estampada-cv250289;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;M;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036641;;;;;;;;;;;;;
camisa-linho-estampada-cv250289;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;P;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036634;;;;;;;;;;;;;
camisa-linho-estampada-cv250289;;;Cor;"CV25R001 FLORA RETRATO (CC0019-E)";Tamanho;PP;;;619.90;;0.30;0.00;0.00;0.00;0;7890390036627;;;;;;;;;;;;;
blusa-cadeirao-cv250300;"BLUSA CADEIRÃO - CV250300";"Categorias > Blusas > Blusa manga curta, Sale > Blusas e Camisetas";Cor;"Branco de Neve (off white) (11-0602)";Tamanho;G;;;339.90;;0.30;0.00;0.00;0.00;1;7890390025607;;SIM;NÃO;;"blusa, conforto, elegante, FR Carlota Costa, leve";"Blusa Cadeirão: Leveza e Elegância Verão 25";"Blusa Cadeirão une leveza e sofisticação para o verão. Aposte em conforto e estilo no dia a dia. Garanta já a sua e destaque-se com elegância!";"FR CARLOTA COSTA";SIM;;;;
blusa-cadeirao-cv250300;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;GG;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025614;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;M;;;339.90;;0.30;0.00;0.00;0.00;1;7890390025591;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;P;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025584;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;PP;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025577;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Sunshine TC (12-0727)";Tamanho;G;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025652;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Sunshine TC (12-0727)";Tamanho;GG;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025669;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Sunshine TC (12-0727)";Tamanho;M;;;339.90;;0.30;0.00;0.00;0.00;1;7890390025645;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Sunshine TC (12-0727)";Tamanho;P;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025638;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Sunshine TC (12-0727)";Tamanho;PP;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025621;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Victoria Blue TC (18-4148)";Tamanho;G;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025706;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Victoria Blue TC (18-4148)";Tamanho;GG;;;339.90;;0.30;0.00;0.00;0.00;0;7890390025713;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Victoria Blue TC (18-4148)";Tamanho;M;;;339.90;;0.30;0.00;0.00;0.00;3;7890390025690;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Victoria Blue TC (18-4148)";Tamanho;P;;;339.90;;0.30;0.00;0.00;0.00;2;7890390025683;;;;;;;;;;;;;
blusa-cadeirao-cv250300;;;Cor;"Victoria Blue TC (18-4148)";Tamanho;PP;;;339.90;;0.30;0.00;0.00;0.00;1;7890390025676;;;;;;;;;;;;;
vestido-tricolor-cv250305;"VESTIDO TRICOLOR - CV250305";"Categorias > Vestidos > Vestido longo, Sale > Vestidos";Cor;"VERDE (Green Flash TC) (15-0146)";Tamanho;G;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041706;;SIM;NÃO;;"FR Carlota Costa, moderno, tricolor, versatil, vestido";"Vestido Tricolor Feminino Moderno e Versátil CV250305";"Vestido tricolor moderno, destaque para estilo e versatilidade. Perfeito para diversas ocasiões. Garanta já o seu visual único!";"FR CARLOTA COSTA";SIM;;;;
vestido-tricolor-cv250305;;;Cor;"VERDE (Green Flash TC) (15-0146)";Tamanho;GG;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041713;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"VERDE (Green Flash TC) (15-0146)";Tamanho;M;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041690;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"VERDE (Green Flash TC) (15-0146)";Tamanho;P;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041683;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"VERDE (Green Flash TC) (15-0146)";Tamanho;PP;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041676;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"OFF AZUL (Angel Falls TC) (15-4105)";Tamanho;G;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041751;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"OFF AZUL (Angel Falls TC) (15-4105)";Tamanho;GG;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041768;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"OFF AZUL (Angel Falls TC) (15-4105)";Tamanho;M;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041744;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"OFF AZUL (Angel Falls TC) (15-4105)";Tamanho;P;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041737;;;;;;;;;;;;;
vestido-tricolor-cv250305;;;Cor;"OFF AZUL (Angel Falls TC) (15-4105)";Tamanho;PP;;;649.90;;0.30;0.00;0.00;0.00;0;7890390041720;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;"TOP COM BABADO OMBRO A OMBRO - CV250309";"Categorias > Blusas > Top, Sale > Croppeds e Tops";Cor;"Branco de Neve (off white) (11-0602)";Tamanho;G;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025157;;SIM;NÃO;;"babado, FR Carlota Costa, leve, OMBRO A OMBRO, sofisticado";"Top Babado Ombro a Ombro Leve e Elegante Verão 25";"Top babado ombro a ombro: leveza, frescor e elegância para o verão. Versátil e confortável. Garanta já o seu para produções marcantes!";"FR CARLOTA COSTA";SIM;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;GG;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025164;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;M;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025140;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;P;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025133;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;PP;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025126;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"VERMELHO FESTA (Fiesta TC) (17-1564)";Tamanho;G;;;319.90;;0.30;0.00;0.00;0.00;1;7890390025201;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"VERMELHO FESTA (Fiesta TC) (17-1564)";Tamanho;GG;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025218;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"VERMELHO FESTA (Fiesta TC) (17-1564)";Tamanho;M;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025195;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"VERMELHO FESTA (Fiesta TC) (17-1564)";Tamanho;P;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025188;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"VERMELHO FESTA (Fiesta TC) (17-1564)";Tamanho;PP;;;319.90;;0.30;0.00;0.00;0.00;1;7890390025171;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"AZUL (Azure Blue TC) (17-4139)";Tamanho;G;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025256;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"AZUL (Azure Blue TC) (17-4139)";Tamanho;GG;;;319.90;;0.30;0.00;0.00;0.00;0;7890390025263;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"AZUL (Azure Blue TC) (17-4139)";Tamanho;M;;;319.90;;0.30;0.00;0.00;0.00;3;7890390025249;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"AZUL (Azure Blue TC) (17-4139)";Tamanho;P;;;319.90;;0.30;0.00;0.00;0.00;1;7890390025232;;;;;;;;;;;;;
top-com-babado-ombro-a-ombro-cv250309;;;Cor;"AZUL (Azure Blue TC) (17-4139)";Tamanho;PP;;;319.90;;0.30;0.00;0.00;0.00;1;7890390025225;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;"BLUSA COM BOTOES E BABDOS - CV250316";"Categorias > Blusas > Blusa manga curta, Sale > Blusas e Camisetas";Cor;"Pearl Gray TC (13-1106)";Tamanho;G;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043458;;SIM;NÃO;;"babado, blusa, botoes, CarlotaCosta, conforto";"Blusa feminina com botões e babados elegante verão";"Blusa com botões e babados, leve e sofisticada, ideal para verão. Combine com alfaiataria ou jeans e destaque-se com elegância. Compre já!";"FR CARLOTA COSTA";SIM;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;GG;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043465;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;M;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043441;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;P;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043434;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;PP;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043427;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"ROSA (Aurora Pink TC) (15-2217)";Tamanho;G;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043502;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"ROSA (Aurora Pink TC) (15-2217)";Tamanho;GG;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043519;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"ROSA (Aurora Pink TC) (15-2217)";Tamanho;M;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043496;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"ROSA (Aurora Pink TC) (15-2217)";Tamanho;P;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043489;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"ROSA (Aurora Pink TC) (15-2217)";Tamanho;PP;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043472;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"AZUL (Directoire Blue TC) (18-4244)";Tamanho;G;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043557;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"AZUL (Directoire Blue TC) (18-4244)";Tamanho;GG;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043564;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"AZUL (Directoire Blue TC) (18-4244)";Tamanho;M;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043540;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"AZUL (Directoire Blue TC) (18-4244)";Tamanho;P;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043533;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"AZUL (Directoire Blue TC) (18-4244)";Tamanho;PP;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043526;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;G;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043601;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;GG;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043618;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;M;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043595;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;P;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043588;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;PP;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043571;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Cilantro (19-5621)";Tamanho;G;;;269.90;;0.30;0.00;0.00;0.00;1;7890390043656;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Cilantro (19-5621)";Tamanho;GG;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043663;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Cilantro (19-5621)";Tamanho;M;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043649;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Cilantro (19-5621)";Tamanho;P;;;269.90;;0.30;0.00;0.00;0.00;2;7890390043632;;;;;;;;;;;;;
blusa-com-botoes-e-babdos-cv250316;;;Cor;"Cilantro (19-5621)";Tamanho;PP;;;269.90;;0.30;0.00;0.00;0.00;0;7890390043625;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;"SHORT COM CINTO PONTEIRAS - CV250317";"Categorias > Shorts > Short casual, Sale > Bermudas e Shorts";Cor;"Pearl Gray TC (13-1106)";Tamanho;G;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034951;;SIM;NÃO;;"CarlotaCosta, cinto, conforto, short, verao";"Short com Cinto Ponteiras: Leveza e Sofisticação Verão 25";"Short com cinto ponteiras combina frescor, conforto e elegância. Ideal para looks sofisticados no verão. Garanta já o seu!";"FR CARLOTA COSTA";SIM;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;GG;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034968;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;M;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034944;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;P;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034937;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Pearl Gray TC (13-1106)";Tamanho;PP;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034920;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;G;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035002;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;GG;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035019;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;M;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034999;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;P;;;379.90;;0.30;0.00;0.00;0.00;1;7890390034982;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Preto (Raven TC) (19-0000)";Tamanho;PP;;;379.90;;0.30;0.00;0.00;0.00;0;7890390034975;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Cilantro (19-5621)";Tamanho;G;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035057;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Cilantro (19-5621)";Tamanho;GG;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035064;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Cilantro (19-5621)";Tamanho;M;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035040;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Cilantro (19-5621)";Tamanho;P;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035033;;;;;;;;;;;;;
short-com-cinto-ponteiras-cv250317;;;Cor;"Cilantro (19-5621)";Tamanho;PP;;;379.90;;0.30;0.00;0.00;0.00;0;7890390035026;;;;;;;;;;;;;
blusa-com-gola-cv250320;"BLUSA COM GOLA - CV250320";"Categorias > Blusas > Blusa manga curta, Sale > Blusas e Camisetas";Cor;"CV25R007 JARDIM SECRETO (CC0013-E)";Tamanho;G;;;509.90;;0.30;0.00;0.00;0.00;0;7890390041652;;SIM;NÃO;;"blusa, elegante, FR Carlota Costa, gola, leve";"Blusa com gola elegante e confortável Verão 25";"Blusa com gola, leve e sofisticada, ideal para looks elegantes e versáteis. Garanta conforto com estilo no seu dia a dia. Adquira já!";"FR CARLOTA COSTA";SIM;;;;
blusa-com-gola-cv250320;;;Cor;"CV25R007 JARDIM SECRETO (CC0013-E)";Tamanho;GG;;;509.90;;0.30;0.00;0.00;0.00;0;7890390041669;;;;;;;;;;;;;
blusa-com-gola-cv250320;;;Cor;"CV25R007 JARDIM SECRETO (CC0013-E)";Tamanho;M;;;509.90;;0.30;0.00;0.00;0.00;0;7890390041645;;;;;;;;;;;;;
blusa-com-gola-cv250320;;;Cor;"CV25R007 JARDIM SECRETO (CC0013-E)";Tamanho;P;;;509.90;;0.30;0.00;0.00;0.00;3;7890390041638;;;;;;;;;;;;;
blusa-com-gola-cv250320;;;Cor;"CV25R007 JARDIM SECRETO (CC0013-E)";Tamanho;PP;;;509.90;;0.30;0.00;0.00;0.00;0;7890390041621;;;;;;;;;;;;;
calca-cenoura-bolsos-cv250323;"CALÇA CENOURA BOLSOS - CV250323";"Categorias > Calças > Calça pantalona, Sale > Calças";Cor;"JARDIM SECRETO ALT (CV25BR001)";Tamanho;G;;;569.90;;0.30;0.00;0.00;0.00;0;7890390052306;;SIM;NÃO;;"bolso, calca, elegante, FR Carlota Costa, verao";"Calça Cenoura Bolsos feminina elegante e confortável";"Calça cenoura bolsos: leveza, conforto e elegância para looks sofisticados de verão. Aposte nesta peça versátil e valorize seu estilo!";"FR CARLOTA COSTA";SIM;;;;
calca-cenoura-bolsos-cv250323;;;Cor;"JARDIM SECRETO ALT (CV25BR001)";Tamanho;GG;;;569.90;;0.30;0.00;0.00;0.00;0;7890390052313;;;;;;;;;;;;;
calca-cenoura-bolsos-cv250323;;;Cor;"JARDIM SECRETO ALT (CV25BR001)";Tamanho;M;;;569.90;;0.30;0.00;0.00;0.00;0;7890390052290;;;;;;;;;;;;;
calca-cenoura-bolsos-cv250323;;;Cor;"JARDIM SECRETO ALT (CV25BR001)";Tamanho;P;;;569.90;;0.30;0.00;0.00;0.00;7;7890390052283;;;;;;;;;;;;;
calca-cenoura-bolsos-cv250323;;;Cor;"JARDIM SECRETO ALT (CV25BR001)";Tamanho;PP;;;569.90;;0.30;0.00;0.00;0.00;0;7890390052276;;;;;;;;;;;;;
top-faixa-cv250326;"TOP FAIXA - CV250326";"Categorias > Blusas > Top, Sale > Croppeds e Tops";Cor;"Branco de Neve (off white) (11-0602)";Tamanho;G;;;249.90;;0.30;0.00;0.00;0.00;0;7890390024303;;SIM;NÃO;;"CarlotaCosta, feminino, leve, top, verao";"Top Faixa feminino leve e elegante para o verão 25";"Top faixa em algodão com elastano, leve e sofisticado. Ideal para looks confortáveis e marcantes nos dias quentes. Garanta já o seu!";"FR CARLOTA COSTA";SIM;;;;
top-faixa-cv250326;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;GG;;;249.90;;0.30;0.00;0.00;0.00;0;7890390024310;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;M;;;249.90;;0.30;0.00;0.00;0.00;0;7890390024297;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;P;;;249.90;;0.30;0.00;0.00;0.00;0;7890390024280;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Branco de Neve (off white) (11-0602)";Tamanho;PP;;;249.90;;0.30;0.00;0.00;0.00;0;7890390024273;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Goji Berry (18-1659)";Tamanho;G;;;249.90;;0.30;0.00;0.00;0.00;0;7890390051651;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Goji Berry (18-1659)";Tamanho;GG;;;249.90;;0.30;0.00;0.00;0.00;0;7890390051668;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Goji Berry (18-1659)";Tamanho;M;;;249.90;;0.30;0.00;0.00;0.00;0;7890390051644;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Goji Berry (18-1659)";Tamanho;P;;;249.90;;0.30;0.00;0.00;0.00;0;7890390051637;;;;;;;;;;;;;
top-faixa-cv250326;;;Cor;"Goji Berry (18-1659)";Tamanho;PP;;;249.90;;0.30;0.00;0.00;0.00;2;7890390051620;;;;;;;;;;;;;
