"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
camisa-alongada-com-faixa-rest1024-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;249.90;;0.30;0.00;0.00;0.00;3;7890400060796;;;;;;;;;;;;;
body-basico-rest1027;"BODY BASICO - REST1027";"Categorias > Blusas > Body, Sale > Blusas e Camisas, 50 off";Cor;"BRANCO (off white) (11-0602)";Tamanho;G;;;95.90;;0.30;0.00;0.00;0.00;2;7890400058595;;SIM;NÃO;;"body, feminino, RITMI, sofisticado, versatil";"Body Básico Feminino Versátil e Sofisticado REST1027";"Descubra o body básico feminino REST1027: elegante, confortável e versátil. Ideal para qualquer ocasião. Garanta já o seu visual refinado!";"RITMI FR - RITMI STUDIO";SIM;;;;
body-basico-rest1027;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;GG;;;95.90;;0.30;0.00;0.00;0.00;2;7890400058601;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;M;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058588;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;P;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058571;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;PP;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058564;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058649;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058656;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058632;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058625;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058618;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"MARROM (Olive Brown TC) (19-1116)";Tamanho;G;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058694;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"MARROM (Olive Brown TC) (19-1116)";Tamanho;GG;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058700;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"MARROM (Olive Brown TC) (19-1116)";Tamanho;M;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058687;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"MARROM (Olive Brown TC) (19-1116)";Tamanho;P;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058670;;;;;;;;;;;;;
body-basico-rest1027;;;Cor;"MARROM (Olive Brown TC) (19-1116)";Tamanho;PP;;;95.90;;0.30;0.00;0.00;0.00;0;7890400058663;;;;;;;;;;;;;
colete-xadrez-rest1031-1;"COLETE XADREZ - REST1031.1";"Categorias > Colete, Sale > Coletes, 50 off";Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;4;7890400057314;;SIM;NÃO;;"colete, elegancia, feminino, RITMI, versatil";"Colete Xadrez Feminino Versátil e Sofisticado RITMI STUDIO";"Colete xadrez feminino com caimento perfeito, conforto e elegância. Ideal para diversas ocasiões. Garanta um look sofisticado e versátil hoje!";"RITMI FR - RITMI STUDIO";SIM;;;;
colete-xadrez-rest1031-1;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;1;7890400057321;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;7;7890400057307;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400057291;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056782;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056799;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056775;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056768;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056829;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;1;7890400056836;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056812;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056805;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"AZUL (Graystone TC) (19-3915)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056867;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"AZUL (Graystone TC) (19-3915)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056874;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"AZUL (Graystone TC) (19-3915)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056850;;;;;;;;;;;;;
colete-xadrez-rest1031-1;;;Cor;"AZUL (Graystone TC) (19-3915)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400056843;;;;;;;;;;;;;
calca-reta-rest1031-2;"CALÇA RETA - REST1031.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;1;7890400057352;;SIM;NÃO;;"calca, elegancia, feminino, RITMI, versatil";"Calça reta feminina elegante e versátil para o dia a dia";"Calça reta com modelagem sofisticada, caimento perfeito e conforto garantido. Ideal para compor looks elegantes. Garanta a sua e destaque-se!";"RITMI STUDIO";SIM;;;;
calca-reta-rest1031-2;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400057369;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;1;7890400057345;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"BEGE (Taos Taupe TC) (15-1119)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400057338;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;0;7890400057017;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400057024;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;6;7890400057000;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400056997;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;2;7890400057055;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;1;7890400057062;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;9;7890400057048;;;;;;;;;;;;;
calca-reta-rest1031-2;;;Cor;"MARROM (Downtown Brown (19-1223)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400057031;;;;;;;;;;;;;
jaqueta-bolsos-rest1035-1;"JAQUETA BOLSOS - REST1035.1";"Categorias > Casacos > Jaqueta, Sale > Casacos, 50 off";Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;G;;;199.90;;0.30;0.00;0.00;0.00;3;7890400060352;;SIM;NÃO;;"elegancia, feminino, jaqueta, RITMI, versatil";"Jaqueta Bolsos Feminina Versátil e Sofisticada RITMI";"Jaqueta bolsos feminina versátil, elegante e confortável. Perfeita para look sofisticado no trabalho ou lazer. Garanta já a sua RITMI!";"RITMI FR - RITMI STUDIO";SIM;;;;
jaqueta-bolsos-rest1035-1;;;Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;M;;;199.90;;0.30;0.00;0.00;0.00;0;7890400060345;;;;;;;;;;;;;
jaqueta-bolsos-rest1035-1;;;Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;P;;;199.90;;0.30;0.00;0.00;0.00;0;7890400060338;;;;;;;;;;;;;
jaqueta-bolsos-rest1035-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;199.90;;0.30;0.00;0.00;0.00;0;7890400060383;;;;;;;;;;;;;
jaqueta-bolsos-rest1035-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;199.90;;0.30;0.00;0.00;0.00;6;7890400060376;;;;;;;;;;;;;
jaqueta-bolsos-rest1035-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;199.90;;0.30;0.00;0.00;0.00;5;7890400060369;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;"CALÇA ALFAIATARIA - REST1035.3";"Categorias > Calças > Calça Wide, Sale > Calças, 50 off";Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060260;;SIM;NÃO;;"calca, elegancia, feminino, RITMI, versatil";"Calça alfaiataria feminina versátil e sofisticada REST1035.3";"Calça alfaiataria feminina confortável e elegante, ideal para trabalho ou eventos. Adquira já e renove seu visual com estilo e praticidade!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-alfaiataria-rest1035-3;;;Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060277;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;2;7890400060253;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060246;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"MARROM (Monk?s Robe TC (18-1048)";Tamanho;PP;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060239;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;179.90;;0.30;0.00;0.00;0.00;1;7890400060314;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060321;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;179.90;;0.30;0.00;0.00;0.00;7;7890400060307;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060291;;;;;;;;;;;;;
calca-alfaiataria-rest1035-3;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;179.90;;0.30;0.00;0.00;0.00;0;7890400060284;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;"CALÇA WIDE COM BOLSOS - REST1039.2";"Categorias > Calças > Calça Wide, Sale > Calças, 50 off";Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;G;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057598;;SIM;NÃO;;"calca, feminino, RITMI, sofisticado, versatil";"Calça Wide com Bolsos: Versatilidade e Sofisticação Feminina";"Calça wide com bolsos, elegante e confortável. Ideal para looks sofisticados e versáteis. Garanta já a sua e renove seu estilo!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;GG;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057604;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;M;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057581;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;P;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057574;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;PP;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057567;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;G;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057642;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;GG;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057659;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;M;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057635;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;P;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057628;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;PP;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057611;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;G;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057697;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;GG;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057703;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;M;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057680;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;P;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057673;;;;;;;;;;;;;
calca-wide-com-bolsos-rest1039-2;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;PP;;;189.90;;0.30;0.00;0.00;0.00;0;7890400057666;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;"SHORT- SAIA LISTRADO - REST1039.3";"Categorias > Saias > Saia Curta, Sale > Saias, 50 off";Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058472;;SIM;NÃO;;"feminino, saia, short, sofisticado, versatil";"Short-Saia Listrado Versátil e Sofisticado Feminino";"Short-saia listrado feminino, versátil, sofisticado e confortável. Ideal para trabalho ou encontros. Atualize seu guarda-roupa com elegância! ";"RITMI FR - RITMI STUDIO";SIM;;;;
short-saia-listrado-rest1039-3;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058465;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;1;7890400058458;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"VERDE (Cypress TC) (18-0322)";Tamanho;PP;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058441;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;1;7890400058519;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;1;7890400058502;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058496;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"MARROM (Deep Red Brown TC) (19-1321)";Tamanho;PP;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058489;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058557;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;1;7890400058540;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058533;;;;;;;;;;;;;
short-saia-listrado-rest1039-3;;;Cor;"AZUL (Evening Blue) (19-3815)";Tamanho;PP;;;159.90;;0.30;0.00;0.00;0.00;0;7890400058526;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;"BLUSA COM FAIXA - REST1044.1";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;G;;;135.90;;0.30;0.00;0.00;0.00;2;7890400060413;;SIM;NÃO;;"blusa, elegancia, feminino, RITMI, versatil";"Blusa com faixa versátil feminina para ocasiões elegantes";"Blusa com faixa feminina, versátil e sofisticada. Ideal para visuais refinados no trabalho ou encontros. Garanta já a sua para um look elegante!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-com-faixa-rest1044-1;;;Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;GG;;;135.90;;0.30;0.00;0.00;0.00;1;7890400060420;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;M;;;135.90;;0.30;0.00;0.00;0.00;2;7890400060406;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;P;;;135.90;;0.30;0.00;0.00;0.00;1;7890400060390;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;135.90;;0.30;0.00;0.00;0.00;3;7890400060451;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;135.90;;0.30;0.00;0.00;0.00;1;7890400060468;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;135.90;;0.30;0.00;0.00;0.00;7;7890400060444;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;135.90;;0.30;0.00;0.00;0.00;1;7890400060437;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;G;;;135.90;;0.30;0.00;0.00;0.00;0;7890400060499;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;GG;;;135.90;;0.30;0.00;0.00;0.00;0;7890400060505;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;M;;;135.90;;0.30;0.00;0.00;0.00;0;7890400060482;;;;;;;;;;;;;
blusa-com-faixa-rest1044-1;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;P;;;135.90;;0.30;0.00;0.00;0.00;0;7890400060475;;;;;;;;;;;;;
calca-reta-rest1044-2;"CALÇA RETA - REST1044.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off, Day by Day";Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;3;7890400061250;;SIM;NÃO;;"calca, elegancia, feminino, RITMI, versatil";"Calça Reta Feminina Versátil Conforto e Sofisticação";"Descubra a calça reta feminina, ideal para looks elegantes e confortáveis. Versatilidade e estilo em qualquer ocasião. Compre já a sua!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;1;7890400061267;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;4;7890400061243;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Avocado TC) (18-0430)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;1;7890400061236;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Dark Olive Green TC) (18-0820)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060574;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Dark Olive Green TC) (18-0820)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060581;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Dark Olive Green TC) (18-0820)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060567;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"VERDE (Dark Olive Green TC) (18-0820)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060550;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;1;7890400060611;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060628;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;1;7890400060604;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060598;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;G;;;159.90;;0.30;0.00;0.00;0.00;1;7890400060659;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;GG;;;159.90;;0.30;0.00;0.00;0.00;0;7890400060666;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;M;;;159.90;;0.30;0.00;0.00;0.00;3;7890400060642;;;;;;;;;;;;;
calca-reta-rest1044-2;;;Cor;"MARROM (Smoked Paprika (19-1429)";Tamanho;P;;;159.90;;0.30;0.00;0.00;0.00;2;7890400060635;;;;;;;;;;;;;
blusao-gola-alta-rest1045;"BLUSÃO GOLA ALTA - REST1045";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"BEGE (Pebble TC) (14-1112)";Tamanho;G;;;149.90;;0.30;0.00;0.00;0.00;1;7890400058823;;SIM;NÃO;;"blusa, elegancia, feminino, RITMI, versatil";"Blusão Gola Alta Feminino Versátil e Sofisticado REST1045";"Blusão gola alta feminino, elegante e confortável. Ideal para looks profissionais ou casuais. Aposte em versatilidade e estilo. Compre já!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusao-gola-alta-rest1045;;;Cor;"BEGE (Pebble TC) (14-1112)";Tamanho;GG;;;149.90;;0.30;0.00;0.00;0.00;0;7890400058830;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"BEGE (Pebble TC) (14-1112)";Tamanho;M;;;149.90;;0.30;0.00;0.00;0.00;3;7890400058816;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"BEGE (Pebble TC) (14-1112)";Tamanho;P;;;149.90;;0.30;0.00;0.00;0.00;2;7890400058809;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"BEGE (Pebble TC) (14-1112)";Tamanho;PP;;;149.90;;0.30;0.00;0.00;0.00;0;7890400058793;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;149.90;;0.30;0.00;0.00;0.00;0;7890400058878;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;149.90;;0.30;0.00;0.00;0.00;0;7890400058885;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;149.90;;0.30;0.00;0.00;0.00;0;7890400058861;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;149.90;;0.30;0.00;0.00;0.00;4;7890400058854;;;;;;;;;;;;;
blusao-gola-alta-rest1045;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;149.90;;0.30;0.00;0.00;0.00;0;7890400058847;;;;;;;;;;;;;
